id,text,scenario,confidence,source_film,start_timestamp,end_timestamp,context_before,context_after,catalan_markers,has_catalan_slang,has_spanish_slang,has_any_slang,catalan_slang_count,spanish_slang_count,total_slang_count,catalan_slang_found,spanish_slang_found
Vicky Cristina Barcelona_2008_4597308_1018,Tendremos la nueva casa con cables para todo.,family,0.8,Vicky Cristina Barcelona,"01:07:28,041","01:07:30,124","y viendo a los Mets, en vivo en mi laptop. | Es increíble. Nunca pierdes la conectividad.",Estoy buscando esas nuevas TV de alta definición japonesas. | Debes tener a mi tipo para la instalación. Es un genio en computación.,,False,True,True,0,1,1,{},"{""cool_reactions"": [""incre\u00edble""]}"
Vicky Cristina Barcelona_2008_4597308_630,"Sí, podría ser genial. Mañana. De acuerdo.",farewells,0.6770597648620607,Vicky Cristina Barcelona,"00:43:18,025","00:43:22,154","No, podemos ir a navegar con Mark y Judy cualquier día. | Quiero ir con Cristina y Juan Antonio. Realmente quiero ir a navegar.","Las dos parejas se juntaron a almorzar y durante la conversación, | se presentó un momento incómodo.",,False,True,True,0,1,1,{},"{""cool_reactions"": [""genial""]}"
Vicky Cristina Barcelona_2008_4597308_511,y los amigos de papá realmente nos facilitarían las cosas.,family,0.7414702796936036,Vicky Cristina Barcelona,"00:34:22,074","00:34:24,523",¿Por qué no? Sería genial decirle a | nuestros hijos que nos casamos en España,No sé qué decir. | No pareces muy emocionada.,,False,True,True,0,1,1,{},"{""cool_reactions"": [""genial""]}"
Vicky Cristina Barcelona_2008_4597308_491,Es genial. Estoy feliz por ti.,emotions,1.0,Vicky Cristina Barcelona,"00:33:07,547","00:33:10,145","¿No es maravilloso? Sí, sí. | No puedo creerlo. Nunca pensé que me llamaría.","Esa noche, ambas mujeres tuvieron problemas para dormirse. | Cristina se sentó en la cocina, a tomar café y trabajar en su poesía.",,False,True,True,0,1,1,{},"{""cool_reactions"": [""genial""]}"
Vicky Cristina Barcelona_2008_4597308_400,Toma. Gracias.,farewells,0.8,Vicky Cristina Barcelona,"00:26:44,939","00:26:46,551",Te quiero. | Dios. La conexión es horrible.,¿Qué vino es este? Está delicioso. Es genial. | ¿Era tu prometido?,,False,True,True,0,1,1,{},"{""cool_reactions"": [""genial""]}"
Vicky Cristina Barcelona_2008_4597308_337,Me encantaría ver a tu padre y su casa.,family,0.7788787269592284,Vicky Cristina Barcelona,"00:22:35,749","00:22:39,535","No. | No, creo que esa es la primera proposición interesante que has hecho.","Si continuamos, no creo-- | Está bien. Eso fue genial. Él no habla inglés.",,False,True,True,0,1,1,{},"{""cool_reactions"": [""genial""]}"
The Spanish Apartment_2002_4390051_609,"me agobia eso de ""tiene que salir bien"".",plans,0.8,The Spanish Apartment,"00:49:59,400","00:50:02,000","No pasa nada. | Sé que tenemos poco tiempo, pero.","Será una tontería pero, ¡es un rollo! | ¡Déjalo! No importa.",,False,True,True,0,1,1,{},"{""common_expressions"": [""rollo""]}"
The Spanish Apartment_2002_4390051_606,"¿Estás enfadado? No, lo entiendo.",emotions,0.8,The Spanish Apartment,"00:49:49,800","00:49:52,720",¡Y con toda esa gente ahí! | ¡Qué rollo!,"No pasa nada. | Sé que tenemos poco tiempo, pero.",,False,True,True,0,1,1,{},"{""common_expressions"": [""rollo""]}"
The Spanish Apartment_2002_4390051_587,Bueno. Buena suerte.,farewells,0.7126685333251954,The Spanish Apartment,"00:48:17,440","00:48:18,760","Vale, gracias. | De nada. Muy amable.","Voy a dormir la siesta. | Ve con ellos si quieres. ¡No, no!",,False,True,True,0,1,1,{},"{""common_expressions"": [""Vale""]}"
The Spanish Apartment_2002_4390051_586,De nada. Muy amable.,greetings,0.7314503860473633,The Spanish Apartment,"00:48:15,560","00:48:17,280","Es calle Porta Ferissa. | Vale, gracias.",Bueno. Buena suerte. | Voy a dormir la siesta.,,False,True,True,0,1,1,{},"{""common_expressions"": [""Vale""]}"
The Spanish Apartment_2002_4390051_585,"Vale, gracias.",greetings,0.6983238410949708,The Spanish Apartment,"00:48:14,120","00:48:15,400","Ven, es por aquí. | Es calle Porta Ferissa.",De nada. Muy amable. | Bueno. Buena suerte.,,False,True,True,0,1,1,{},"{""common_expressions"": [""Vale""]}"
The Spanish Apartment_2002_4390051_583,"Ven, es por aquí.",farewells,0.6258771133422852,The Spanish Apartment,"00:47:40,200","00:47:41,520",Me bloquea. Así está bien. | ¿Qué tal?,"Es calle Porta Ferissa. | Vale, gracias.",,False,True,True,0,1,1,{},"{""common_expressions"": [""Vale""]}"
The Spanish Apartment_2002_4390051_576,¡Hola! ¿dónde estáis?,greetings,1.0,The Spanish Apartment,"00:47:08,120","00:47:09,920",Los fusibles. | ¡Joder!,Ya vamos. | ¿Te he hecho daño? No es nada.,,False,True,True,0,1,1,{},"{""swears_expressions"": [""Joder""]}"
The Spanish Apartment_2002_4389688_126,Me bloquea. Asi esta bien.,farewells,0.6548021507263184,The Spanish Apartment,"00:47:28,560","00:47:30,480","No, por favor. Estoy bien. | Te da miedo la oscuridad. Si.","Es calle Porta Ferissa. | Vale, gracias.",,False,True,True,0,1,1,{},"{""common_expressions"": [""Vale""]}"
The Spanish Apartment_2002_4389688_129,De nada. Muy amable.,greetings,0.7314503860473633,The Spanish Apartment,"00:48:18,560","00:48:20,280","Es calle Porta Ferissa. | Vale, gracias.",Bueno. Buena suerte. | Mira! Mira!,,False,True,True,0,1,1,{},"{""common_expressions"": [""Vale""]}"
Barcelona_1994_1396344_1180,Genial. Gracias.,farewells,0.6900655937194825,Barcelona,"01:29:04,941","01:29:07,842","Mientras estaba en Chicago, Fred usó mi oficina para preparar. | LIBERTAD la hoja de información de la flota.",Barcelona y Chicago. | jamás parecieron ser tan hermosas como ese otoño.,,False,True,True,0,1,1,{},"{""cool_reactions"": [""Genial""]}"
The Spanish Apartment_2002_4389688_130,Bueno. Buena suerte.,farewells,0.7126685333251954,The Spanish Apartment,"00:48:20,440","00:48:21,760","Vale, gracias. | De nada. Muy amable.",Mira! Mira! | Que? Como que Que? Mira!,,False,True,True,0,1,1,{},"{""common_expressions"": [""Vale""]}"
Barcelona_1994_1396344_991,Greta y yo nos quedamos. Ella habla bien inglés y le gusta el libro.,plans,0.8,Barcelona,"01:15:25,822","01:15:29,690",¿Es sobre Fred? No. | Te acompaño. Ve a dormir. Te ves cansado.,"De acuerdo. Gracias. Aún hay esperanzas, ¿sabes? | Más que esperanzas puede volver a la consciencia de repente.",,False,True,True,0,1,1,{},"{""money_work"": [""quedamos""]}"
Barcelona_1994_1396344_990,Te acompaño. Ve a dormir. Te ves cansado.,farewells,0.6263482284545899,Barcelona,"01:15:21,518","01:15:25,614","En realidad, vine a hablar contigo. | ¿Es sobre Fred? No.","Greta y yo nos quedamos. Ella habla bien inglés y le gusta el libro. | De acuerdo. Gracias. Aún hay esperanzas, ¿sabes?",,False,True,True,0,1,1,{},"{""money_work"": [""quedamos""]}"
Barcelona_1994_1396344_854,Lo que me parece tener un tipo de mensaje escondido.,opinions,0.8,Barcelona,"01:01:57,181","01:02:00,639","¿En serio? Una de las cosas que aparecen. | son obras, novelas, canciones, todas tienen un contexto.","Entonces, sabemos el contexto, pero ¿cómo llamas al mensaje. | que aparece a simple vista, completamente obvio?",,False,True,True,0,1,1,{},"{""common_expressions"": [""En serio""]}"
Barcelona_1994_1396344_645,"Desde que estoy aquí, sé la importancia que tiene la familia.",family,0.7443791532516479,Barcelona,"00:47:08,650","00:47:12,142",Eso es genial. Realmente me gusta Monserrat. | ¿No piensas en quedarte con Marta?,"Tú y yo somos familia, quiero estar en familia. | Bien, yo quiero estar con Monserrat.",,False,True,True,0,1,1,{},"{""cool_reactions"": [""genial""]}"
Barcelona_1994_1396344_641,Esto está bien.,farewells,0.6544408035278321,Barcelona,"00:46:54,703","00:46:56,671",Pero hablamos de tres días y ya llevas mucho más tiempo. | Pensé que con el atraso de la flota buscarías otro lugar donde vivir.,Es que estoy tratando de convencer a Monserrat para que viva conmigo. | Eso es genial. Realmente me gusta Monserrat.,,False,True,True,0,1,1,{},"{""cool_reactions"": [""genial""]}"
Barcelona_1994_1396344_530,Creo que eres demasiado sensible.,opinions,0.6058160924911499,Barcelona,"00:39:58,587","00:40:00,680","Ya sabes, en inglés D-E-N-S-E significa estúpido. | Cuando lo oyes, dense, dense. Es como una bofetada en la cara.","Ah, genial. Ahora soy demasiado sensible. | Fred, escucha. Lo siento. ¿Estás bromeando?",,False,True,True,0,1,1,{},"{""cool_reactions"": [""genial""]}"
Barcelona_1994_1396344_512,"Mi norma sobre el Jazz es: Si no lo puedes bailar, no quieras tocarlo.",requests,0.8,Barcelona,"00:38:15,818","00:38:19,219",¿En serio? Qué extraño. | ¿Realmente lo odias?,Vamos. | Es casi imposible de lograr. Siempre lo olvido.,,False,True,True,0,1,1,{},"{""common_expressions"": [""En serio""]}"
Barcelona_1994_1396344_235,¿Es así como te vistes para salir?,plans,0.8,Barcelona,"00:18:47,651","00:18:50,279",¡Un concierto de Jazz! ¡eso sí que es duro! | Ya eres formal.,Pero si tu uniforme es tan bonito. | Esas ropas son horribles. ¿En serio? A mí me gustan.,,False,True,True,0,1,1,{},"{""common_expressions"": [""En serio""]}"
Barcelona_1994_1396344_103,No. Puedes confiar en mí.,requests,0.7637038612365722,Barcelona,"00:08:47,885","00:08:50,217","Claro que si aparece y me gusta y es atractiva, será una excepción. | ¿Por qué te cuento todo esto? Debo de estar borracho.","Era tan sólo una idea. | Genial, porque sonaba realmente patética, loca.",,False,True,True,0,1,1,{},"{""cool_reactions"": [""Genial""]}"
Barcelona_1994_1396344_53,"Escucha, creo que por hoy basta. Obviamente debes de estar cansado.",opinions,0.8,Barcelona,"00:06:09,860","00:06:12,658",Éste es el Palacio del Gobierno Catalán. | Ése es el Ayuntamiento.,¿Después de lo ocurrido? Estoy demasiado excitado. | Casi nos metemos en un lío. Podría haberse puesto muy feo.,,False,True,True,0,1,1,{},"{""other_common"": [""l\u00edo""]}"
Barcelona_1994_1396344_35,"Supongo que si quisieras conocer a las chicas, podrías ir a la feria.",requests,0.8,Barcelona,"00:04:36,701","00:04:40,262","Genial, chicas de la feria. | En realidad, mucha gente viene por aquí, es muy popular.",Pero el ambiente no es muy bueno y las ferias son periódicas. | mientras que aquí las chicas vienen siempre.,,False,True,True,0,1,1,{},"{""cool_reactions"": [""Genial""]}"
The Spanish Apartment_2002_4389688_414,Hasta luego!,farewells,1.0,The Spanish Apartment,"01:44:09,320","01:44:10,600","Venga, tio, vete ya! | ""No me dejas trabajar. Dejame en paz"".",Vuelve a Francia con las otras ranas! | Me encanta el foie gras!,,False,True,True,0,1,1,{},"{""address_terms"": [""tio""]}"
The Spanish Apartment_2002_4389688_412,"Venga, tio, vete ya!",farewells,0.6524645042419435,The Spanish Apartment,"01:43:59,320","01:44:01,440",El año que viene ire a Francia. | Ya nos veremos.,"""No me dejas trabajar. Dejame en paz"". | Hasta luego!",,False,True,True,0,1,1,{},"{""address_terms"": [""tio""]}"
The Spanish Apartment_2002_4389688_411,Ya nos veremos.,farewells,0.7801370811462403,The Spanish Apartment,"01:43:43,920","01:43:45,440","Va, vete! | El año que viene ire a Francia.","Venga, tio, vete ya! | ""No me dejas trabajar. Dejame en paz"".",,False,True,True,0,1,1,{},"{""address_terms"": [""tio""]}"
The Spanish Apartment_2002_4389688_396,pero tengo que irme a casa.,family,0.8,The Spanish Apartment,"01:42:34,080","01:42:37,280",Vale. | Perdonad.,Tengo que ir al aeropuerto a las 8h y hacer el equipaje. | Perdonad. La camiseta!,,False,True,True,0,1,1,{},"{""common_expressions"": [""Vale""]}"
The Spanish Apartment_2002_4389688_382,Hola a todos!,greetings,1.0,The Spanish Apartment,"01:39:24,040","01:39:25,160","Vale, no dira nada y. | y tu, no diras nada?","Oh, Dios mio! | Sorpresa! Que haces aqui?",,False,True,True,0,1,1,{},"{""common_expressions"": [""Vale""]}"
The Spanish Apartment_2002_4389688_343,No. Vamos a tomar una cerveza.,plans,0.8,The Spanish Apartment,"01:36:03,600","01:36:05,760",Podemos ir a tomar algo abajo. | Vamos! No hay nadie?,La puerta se ha roto otra vez. Joder! | Vamos a tomar algo. Buena idea!,,False,True,True,0,1,1,{},"{""swears_expressions"": [""Joder""]}"
The Spanish Apartment_2002_4389688_335,Yo tambien me alegro.,emotions,0.7907561492919922,The Spanish Apartment,"01:35:38,840","01:35:40,760",Yo tambien. Tienes buen aspecto. | Es estupendo volver a verte.,"Mierda! Son mis llaves, no funcionan. | La puerta esta rota, otra vez.",,False,True,True,0,1,1,{},"{""swears_expressions"": [""Mierda""]}"
The Spanish Apartment_2002_4389688_334,Es estupendo volver a verte.,farewells,0.6423084449768067,The Spanish Apartment,"01:35:35,600","01:35:38,000",Estupendo. Me alegro de verte. | Yo tambien. Tienes buen aspecto.,"Yo tambien me alegro. | Mierda! Son mis llaves, no funcionan.",,False,True,True,0,1,1,{},"{""swears_expressions"": [""Mierda""]}"
The Spanish Apartment_2002_4389688_332,Estupendo. Me alegro de verte.,greetings,0.7757353973388672,The Spanish Apartment,"01:35:30,640","01:35:32,760",Mierda! | Alistair! Que haces aqui? Acabo de llegar.,Yo tambien. Tienes buen aspecto. | Es estupendo volver a verte.,,False,True,True,0,1,1,{},"{""swears_expressions"": [""Mierda""]}"
The Spanish Apartment_2002_4389688_331,Alistair! Que haces aqui? Acabo de llegar.,greetings,0.7300234985351564,The Spanish Apartment,"01:35:26,520","01:35:29,880",Si? | Mierda!,Estupendo. Me alegro de verte. | Yo tambien. Tienes buen aspecto.,,False,True,True,0,1,1,{},"{""swears_expressions"": [""Mierda""]}"
The Spanish Apartment_2002_4389688_252,No puedes comportarte asi!,requests,0.8,The Spanish Apartment,"01:16:28,280","01:16:30,960","Que? Si. Sorpresa, sorpresa! | Tienes que aprender!","No hablas en serio. Si. | Ponte los zapatos, te vas!",,False,True,True,0,1,1,{},"{""common_expressions"": [""en serio""]}"
The Spanish Apartment_2002_4389688_174,Eres demasiado seria! Que quieres decir?,plans,0.8,The Spanish Apartment,"01:09:00,960","01:09:04,560","Tengo que escribir, vale? Ya escribiras mañana. | No, es mi diario y se que necesito disciplina.",No eres una monja. Vente! | No soy una monja pero no quiero salir con.,,False,True,True,0,1,1,{},"{""common_expressions"": [""vale""]}"
The Spanish Apartment_2002_4389688_173,"No, es mi diario y se que necesito disciplina.",requests,0.8,The Spanish Apartment,"01:08:57,200","01:09:00,680","Xavier, no puedo. | Tengo que escribir, vale? Ya escribiras mañana.",Eres demasiado seria! Que quieres decir? | No eres una monja. Vente!,,False,True,True,0,1,1,{},"{""common_expressions"": [""vale""]}"
The Spanish Apartment_2002_4389688_170,"Wendy, tienes que salir!",plans,0.8,The Spanish Apartment,"01:08:47,120","01:08:49,080","Todo el mundo. | No, creo que voy a pasar.","Xavier, no puedo. | Tengo que escribir, vale? Ya escribiras mañana.",,False,True,True,0,1,1,{},"{""common_expressions"": [""vale""]}"
The Spanish Apartment_2002_4390624_504,"Me voy a ""fac"". Adiós. ¡Disfruta!",farewells,1.0,The Spanish Apartment,"00:43:33,405","00:43:35,782","¿No es estupenda? Sí. | ¡No, no es estupenda! Es normal. ¿Qué?","¿Qué? | ¡Increíble, tenemos lo mismo!",,False,True,True,0,1,1,{},"{""cool_reactions"": [""Incre\u00edble""]}"
The Spanish Apartment_2002_4390624_500,¡Hasta luego! ¡Adiós!,farewells,1.0,The Spanish Apartment,"00:43:15,512","00:43:16,805","Sí, pasé un año en París. ¡Genial! | Gracias.",Te llamaré. | ¿No es estupenda? Sí.,,False,True,True,0,1,1,{},"{""cool_reactions"": [""Genial""]}"
The Spanish Apartment_2002_4390624_496,Gracias. De nada.,greetings,0.7908115577697754,The Spanish Apartment,"00:43:04,834","00:43:06,127","Tranquilo, no tengo perro. | ¿Más preguntas?","Yo hablo francés. ¿Ah, sí? | Sí, pasé un año en París. ¡Genial!",,False,True,True,0,1,1,{},"{""cool_reactions"": [""Genial""]}"
The Spanish Apartment_2002_4388735_418,"¡Venga, tío, vete ya!",farewells,0.7121414375305176,The Spanish Apartment,"01:43:58,607","01:44:00,723",El año que viene iré a Francia. | Ya nos veremos. Sí.,''No me dejas trabajar. Déjame en paz''. | ¡Hasta luego!,,False,True,True,0,1,1,{},"{""address_terms"": [""t\u00edo""]}"
Spanish Affair 2_2015_2833100_226,Tú a Cataluña no puedes ir con la que está cayendo.,requests,0.8,Spanish Affair 2,"00:15:32,724","00:15:35,144",Después de todos los esfuerzos por aceptarme a mí. | Si a ese chaval yo no lo conozco de nada.,"Te cogen los ""mozos de la escuadra"" y te dan una paliza que parecen dos. | ¡Que son la ""kale barroca"" de allí!",,False,True,True,0,1,1,{},"{""address_terms"": [""chaval""]}"
Spanish Affair 2_2015_2833100_200,¿Que se casa el sábado?,plans,0.6610996437072755,Spanish Affair 2,"00:14:27,534","00:14:28,702","Vale, Koldo, pero, ¿no podemos esperar a ver si Amaia.? | Pero qué vas a esperar, si se casa el sábado.","El sábado, se casa el sábado.",,False,True,True,0,1,1,{},"{""common_expressions"": [""Vale""]}"
Spanish Affair 2_2015_2833100_196,"Ya te dije que era del abuelo, del abuelo, del abuelo.",family,0.8250557804107667,Spanish Affair 2,"00:14:14,938","00:14:17,858",Pero me tienes que devolver el collar aquel que te di. | No me puedo presentar en la boda sin el lauburu.,"Un Zugasti para que se case, el novio el lauburu al cuello tiene que llevar. | Vale, Koldo, pero, ¿no podemos esperar a ver si Amaia.?",,False,True,True,0,1,1,{},"{""common_expressions"": [""Vale""]}"
Spanish Affair 2_2015_2833100_173,"Aquí estoy, para que veas lo que te quiero a ti, y al Al Aldalus.",emotions,0.8,Spanish Affair 2,"00:12:55,609","00:12:59,238",¡Epa! | ¿Pero tú qué coño haces aquí?,"Esto un vasco levanta con la chorra. ¿Arrancamos, chavales? | Koldo, por favor, no hagas barbaridades, ¿eh?",,False,True,True,0,1,1,{},"{""swears_expressions"": [""co\u00f1o""]}"
Spanish Affair 2_2015_2833100_172,¿Pero tú qué coño haces aquí?,greetings,0.6047285270690919,Spanish Affair 2,"00:12:53,649","00:12:55,359","¡Lepa""! | ¡Epa!","Aquí estoy, para que veas lo que te quiero a ti, y al Al Aldalus. | Esto un vasco levanta con la chorra. ¿Arrancamos, chavales?",,False,True,True,0,1,1,{},"{""swears_expressions"": [""co\u00f1o""]}"
Spanish Affair 2_2015_2833100_158,Que no habéis traído ni al abuelo ni a la cabra.,family,0.8,Spanish Affair 2,"00:12:12,274","00:12:14,568",¿Te he dicho yo algo de la mierda de actuación | que estás haciendo con tus primos?,"Koldo, por favor, que en Sevilla no está de moda lo de la ""kale barroca"". | ""Arribili"" conmigo que yo no sabré aplaudir,",,False,True,True,0,1,1,{},"{""swears_expressions"": [""mierda""]}"
Spanish Affair 2_2015_2833100_150,"Muy bien, también.",farewells,0.7404867362976075,Spanish Affair 2,"00:11:50,711","00:11:51,837","Muy bien, muy bien. | ¿Y usted, señora? Un poquito de compás. Muy bien, sí señor.","Míralo, es por ahí. Es por ahí. | Mira el tío, se le nota en la cara que tiene menos ritmo que una gotera.",,False,True,True,0,1,1,{},"{""address_terms"": [""t\u00edo""]}"
